@relation acc
@attribute lat numeric
@attribute lon numeric
@attribute airtemp numeric
@attribute groundtemp numeric
@attribute hours numeric
@attribute acc {Y, N}
@data
47.592133,-122.341594,38.90,34.87,8,N
47.624219,-122.326346,41.69,39.05,11,N
47.595193,-122.342138,42.19,40.34,12,N
47.6124333333,-122.333959,41.01,38.69,3,N
47.6041723333,-122.331146,41.52,38.99,3,N
47.5457446667,-122.34707,38.04,35.50,7,N
47.59829,-122.332886,41.15,37.75,7,N
47.554937,-122.282393,38.81,36.71,2,N
47.676182,-122.355327,41.69,39.14,7,N
47.600009,-122.314135,41.82,38.45,3,N
47.732721,-122.297399,37.81,36.24,1,N
47.692418,-122.355321,38.61,37.11,3,N
47.69681,-122.327101,36.66,35.73,7,N
47.667604,-122.380468,41.58,39.68,4,N
47.619896,-122.299874,38.56,35.52,3,N
47.595156,-122.32132,42.12,39.89,2,N
47.6760876667,-122.291449,36.94,35.67,6,N
47.5611613333,-122.294757,38.85,36.71,5,N
47.6718536667,-122.388155,37.67,34.69,8,N
47.602717,-122.330057,41.96,40.20,1,N
47.7060286667,-122.396935,39.28,37.41,4,N
47.6175456667,-122.331572,40.49,37.72,10,N
47.6202876667,-122.320756,42.26,40.37,1,N
47.696742,-122.335029,38.48,37.23,4,N
47.6925976667,-122.332221,36.76,34.91,8,N
47.5388926667,-122.393645,41.59,39.69,12,N
47.659469,-122.396792,39.10,37.23,4,N
47.6040916667,-122.323757,40.32,37.02,10,N
47.6216133333,-122.334742,42.56,40.86,1,N
47.7174703333,-122.334276,38.23,35.42,9,N
47.6634643333,-122.28479,41.43,39.77,1,N
47.6255063333,-122.333103,40.86,38.62,3,N
47.6090646667,-122.340892,42.33,40.55,1,N
47.5270603333,-122.377052,41.26,39.53,2,N
47.6137806667,-122.330809,38.86,35.01,7,N
47.6749273333,-122.315434,35.79,34.84,7,N
47.6977986667,-122.293386,41.04,39.67,12,N
47.6106326667,-122.341682,41.78,40.11,2,N
47.6068606667,-122.330541,42.53,41.22,1,N
47.5352083333,-122.286265,40.30,38.76,3,N
47.609561,-122.347571,38.69,36.83,5,N
47.6105263333,-122.327873,39.43,38.27,2,N
47.6306543333,-122.359809,41.20,39.29,2,N
47.5521256667,-122.36204,40.08,38.02,4,N
47.6904096667,-122.392979,41.12,39.26,2,N
47.6978216667,-122.338711,37.60,36.44,5,N
47.5883366667,-122.32229,38.52,35.43,9,N
47.603002,-122.329182,41.74,39.98,12,N
47.6068163333,-122.361943,41.77,39.78,0,N
47.703065,-122.344911,39.63,38.07,7,N
47.6130036667,-122.334672,40.73,38.25,7,N
47.6967626667,-122.344695,37.77,36.48,8,N
47.6146516667,-122.328535,38.65,35.82,9,N
47.614786,-122.348899,40.62,38.69,10,N
47.605621,-122.324591,42.09,40.20,14,N
47.585843,-122.330271,40.95,38.39,4,N
47.5119496667,-122.249846,38.56,36.81,5,N
47.6065396667,-122.323037,38.15,36.25,4,N
47.5748036667,-122.299178,36.52,35.51,5,N
47.5598736667,-122.313515,34.40,33.26,7,N
47.609744,-122.348859,36.06,33.98,8,N
47.5621256667,-122.329577,35.79,34.90,10,N
47.6452653333,-122.356897,41.48,39.56,1,N
47.689551,-122.379209,38.68,35.69,9,N
47.6605996667,-122.387564,40.51,38.22,3,N
47.6889056667,-122.337636,38.83,37.37,4,N
47.6934173333,-122.355453,37.18,35.88,6,N
47.7350966667,-122.348164,36.55,35.18,7,N
47.678665,-122.374178,40.17,37.13,10,N
47.6025096667,-122.330271,39.98,38.89,12,N
47.678671,-122.377464,39.15,37.78,2,N
47.6746103333,-122.314286,34.90,33.13,8,N
47.6661226667,-122.317752,38.68,37.33,4,N
47.6599813333,-122.347381,40.11,37.01,10,N
47.741366,-122.287223,35.25,33.85,9,N
47.691649,-122.304179,38.02,37.46,2,N
47.5743696667,-122.291383,35.34,33.80,6,N
47.6255626667,-122.325288,35.73,33.89,6,N
47.60416,-122.33264,36.57,33.99,6,N
47.628258,-122.320767,36.63,35.18,10,N
47.5372216667,-122.372664,39.09,38.24,12,N
47.6100786667,-122.344592,35.74,33.55,7,N
47.664653,-122.304395,37.00,37.65,12,N
47.6159836667,-122.316839,38.81,37.13,3,N
47.5111433333,-122.346727,35.86,34.24,8,N
47.590859,-122.292098,39.18,38.24,17,N
47.574862,-122.380297,36.96,34.30,0,N
47.602114,-122.330809,37.66,35.54,13,N
47.6613903333,-122.308134,37.44,36.41,3,N
47.6166253333,-122.337995,36.73,33.99,6,N
47.610926,-122.352821,38.01,36.16,4,N
47.6149436667,-122.35672,36.01,34.28,9,N
47.6124556667,-122.336507,39.47,38.37,12,N
47.7153016667,-122.355438,38.96,38.17,12,N
47.7434803333,-122.296068,38.59,38.03,1,N
47.6025193333,-122.327667,40.00,38.80,2,N
47.531029,-122.359162,36.11,34.65,6,N
47.6604833333,-122.300639,38.12,38.02,1,N
47.5983606667,-122.324223,39.54,38.40,2,N
47.612172,-122.330863,40.22,38.95,2,N
47.644793,-122.31317,33.54,32.51,7,N
47.595275,-122.341343,39.85,38.77,1,N
47.6269383333,-122.355412,37.21,35.48,5,N
47.6008576667,-122.321025,39.86,39.11,1,N
47.5626206667,-122.275892,37.71,36.28,4,N
47.5955186667,-122.289791,34.85,33.36,7,N
47.6309533333,-122.310139,36.46,35.09,10,N
47.5391283333,-122.280778,36.49,36.31,17,N
47.6401443333,-122.31805,35.77,35.79,8,N
47.591667,-122.302339,35.98,36.48,10,N
47.633205,-122.304997,48.90,49.26,0,N
47.68983,-122.305706,45.59,45.49,6,N
47.612692,-122.345359,46.16,45.91,8,N
47.608756,-122.336885,46.58,46.08,4,N
47.623667,-122.311333,35.89,35.89,0,N
47.73104,-122.347764,35.50,35.64,0,N
47.680946,-122.395787,34.79,34.65,11,N
47.674551,-122.379209,34.96,35.38,8,N
47.721329,-122.296339,37.44,37.71,6,N
47.615914,-122.348823,36.28,36.16,6,N
47.602172,-122.330863,36.46,34.62,0,N
47.6319043333,-122.347621,37.44,38.39,1,N
47.60752,-122.329645,44.26,45.00,12,N
47.6228736667,-122.337592,36.70,36.24,12,N
47.704139,-122.297383,35.22,35.31,2,N
47.614588,-122.358016,34.96,34.78,5,N
47.6274653333,-122.319448,35.32,34.89,8,N
47.5673103333,-122.329054,36.03,35.28,9,N
47.6161026667,-122.328268,36.09,35.95,10,N
47.60273,-122.331343,36.85,36.27,12,N
47.671299,-122.317638,34.50,34.28,6,N
47.576142,-122.379482,36.86,37.42,2,N
47.673301,-122.266011,47.97,48.10,11,N
47.620346,-122.319413,35.85,35.78,2,N
47.6010023333,-122.345319,35.48,34.81,7,N
47.571474,-122.37763,35.70,35.55,12,N
47.6201636667,-122.327854,35.88,35.60,3,N
47.723611,-122.325955,34.47,34.36,5,N
47.6258906667,-122.318143,35.29,34.88,8,N
47.601807,-122.336608,37.72,37.85,3,N
47.5543006667,-122.272493,35.61,35.64,7,N
47.5914756667,-122.329057,37.78,37.62,10,N
47.584234,-122.299024,35.88,35.90,1,N
47.7221566667,-122.326004,35.05,35.08,3,N
47.6087203333,-122.341198,35.77,34.65,6,N
47.6085273333,-122.330541,49.22,49.58,1,N
47.662143,-122.35442,48.06,47.19,4,N
47.555488,-122.370797,35.54,35.33,1,N
47.6333576667,-122.346171,36.19,35.99,2,N
47.60252,-122.329645,36.16,34.51,5,N
47.6697073333,-122.331149,34.76,35.23,9,N
47.569581,-122.291921,35.84,35.91,1,N
47.508798,-122.379505,36.84,36.85,2,N
47.611943,-122.325987,36.22,35.90,2,N
47.7347486667,-122.31958,35.15,35.18,3,N
47.626563,-122.316779,35.15,34.66,7,N
47.61342,-122.30365,42.62,42.08,8,N
47.625901,-122.322409,35.76,35.93,0,N
47.6139296667,-122.306136,35.12,34.91,3,N
47.6056326667,-122.341682,35.91,35.02,3,N
47.5349766667,-122.272812,35.26,35.38,10,N
47.704379,-122.358359,46.12,45.89,9,N
47.608764,-122.333822,46.37,45.63,3,N
47.611733,-122.341753,47.09,45.74,13,N
47.664958,-122.320703,46.54,45.55,11,N
47.66288,-122.353974,34.86,35.17,6,N
47.601718,-122.331581,36.74,35.05,8,N
47.628391,-122.356681,36.00,36.72,8,N
47.589965,-122.3376,37.17,36.75,6,N
47.622089,-122.351371,39.52,39.52,13,N
47.656653,-122.345792,34.78,35.30,5,N
47.589965,-122.3376,36.34,34.98,10,N
47.699722,-122.380769,35.53,36.02,6,N
47.700531,-122.346871,34.65,34.53,9,N
47.568302,-122.370771,35.18,35.23,7,N
47.687289,-122.367275,35.46,36.01,11,N
47.556269,-122.26708,49.70,47.66,16,N
47.524337,-122.28765,48.88,47.69,11,N
47.609343,-122.325128,48.90,48.00,9,N
47.614832,-122.337745,46.09,45.89,3,N
47.569762,-122.28287,51.00,49.36,15,N
47.6532676667,-122.391077,35.86,36.49,4,N
47.537721,-122.353969,36.40,36.33,7,N
47.700096,-122.344695,37.27,37.88,2,N
47.6082196667,-122.311479,35.90,35.69,6,N
47.6164166667,-122.337793,48.67,48.25,12,N
47.6234823333,-122.305018,37.05,37.82,2,N
47.6206343333,-122.345955,46.04,45.99,2,N
47.513307,-122.269986,45.72,45.33,3,N
47.568889,-122.2828,45.71,45.33,3,N
47.605385,-122.324475,46.77,45.68,9,N
47.5348446667,-122.367277,38.19,38.53,12,N
47.7205003333,-122.312433,37.42,38.13,1,N
47.6469836667,-122.388607,37.14,38.41,1,N
47.699192,-122.34669,37.25,37.89,2,N
47.7329893333,-122.355539,36.14,36.60,4,N
47.6102763333,-122.325987,36.07,35.79,9,N
47.5944956667,-122.319314,45.19,46.13,2,N
47.6592453333,-122.384743,45.33,45.44,4,N
47.579965,-122.3376,45.01,45.46,6,N
47.6274836667,-122.360712,37.39,37.75,3,N
47.5885273333,-122.330541,37.14,36.38,7,N
47.6020433333,-122.332209,45.24,45.93,4,N
47.595194,-122.330541,50.06,50.07,11,N
47.61279,-122.290905,48.46,48.26,9,N
47.7084173333,-122.355453,44.44,43.76,12,N
47.7083036667,-122.355543,44.17,43.58,2,N
47.6302586667,-122.352839,42.68,42.42,7,N
47.7319976667,-122.362295,48.65,48.11,12,N
47.6041833333,-122.336428,49.17,48.42,2,N
47.738514,-122.370985,48.86,48.01,4,N
47.5684326667,-122.386721,48.96,47.99,7,N
47.6082196667,-122.311479,48.56,48.14,8,N
47.5986063333,-122.315549,36.09,35.93,5,N
47.539419,-122.390816,37.22,37.04,6,N
47.5715543333,-122.329061,36.15,35.77,7,N
47.6191646667,-122.350556,49.95,48.68,2,N
47.6972643333,-122.30552,48.99,47.63,4,N
47.5264216667,-122.373931,46.69,46.62,5,N
47.61159,-122.347983,48.83,48.20,2,N
47.6378823333,-122.307249,35.76,35.88,5,N
47.6301353333,-122.344375,45.34,46.01,3,N
47.7151973333,-122.348012,47.20,46.75,11,N
47.615194,-122.330541,48.19,48.65,7,N
47.7386073333,-122.292316,48.68,47.28,9,N
47.501263,-122.257056,49.24,48.21,1,N
47.6188396667,-122.333103,36.34,36.11,5,N
47.6285713333,-122.327904,45.28,46.16,2,N
47.5380023333,-122.373777,37.37,37.47,9,N
47.572543,-122.311804,44.63,44.93,10,N
47.6096563333,-122.337698,44.93,45.24,5,N
47.5248446667,-122.367277,43.78,43.16,15,N
47.6110096667,-122.325128,44.68,44.83,7,N
47.7039643333,-122.394189,44.27,43.58,4,N
47.6000826667,-122.34646,49.26,48.54,0,N
47.729514,-122.292729,48.72,47.95,8,N
47.6043756667,-122.330044,49.37,49.13,5,N
47.636124,-122.342483,44.07,43.12,7,N
47.697867,-122.367016,48.71,48.78,11,N
47.599195,-122.327667,48.79,49.43,3,N
47.594355,-122.296577,48.96,48.62,5,N
47.59919,-122.316851,46.45,46.24,15,N
47.73104,-122.347764,49.37,48.62,11,N
47.725509,-122.353034,42.53,41.91,11,N
47.668546,-122.312821,43.21,42.42,8,N
47.656732,-122.304799,44.83,44.20,6,N
47.537035,-122.28468,44.30,43.60,2,N
47.5213686667,-122.274812,44.55,43.70,12,N
47.684461,-122.322756,43.97,43.53,3,N
47.552516,-122.363295,43.46,42.85,6,N
47.673657,-122.37045,44.10,43.75,10,N
47.6175596667,-122.296293,48.82,48.91,2,N
47.608466,-122.328913,46.28,45.49,5,N
47.5312873333,-122.361092,43.93,43.45,1,N
47.6178413333,-122.33433,43.12,42.99,8,N
47.7206796667,-122.307137,45.94,45.72,12,N
47.7150753333,-122.335029,45.72,45.59,1,N
47.62957,-122.351461,46.10,45.89,2,N
47.6466686667,-122.313164,45.69,45.55,3,N
47.6609893333,-122.368029,46.72,45.50,6,N
47.6063703333,-122.326981,47.11,45.83,8,N
47.5420326667,-122.334218,48.87,48.05,2,N
47.6006323333,-122.337087,48.14,47.68,5,N
47.6453333333,-122.387157,45.36,44.08,2,N
47.6018806667,-122.336683,44.26,44.36,4,N
47.6200993333,-122.327117,44.66,43.89,13,N
47.7278976667,-122.294078,44.48,44.03,1,N
47.621672,-122.336484,44.00,43.89,5,N
47.6215076667,-122.324097,43.00,42.74,9,N
47.536223,-122.375289,47.99,46.88,2,N
47.6551336667,-122.377498,48.64,47.69,7,N
47.5900553333,-122.334144,44.21,45.26,4,N
47.56607,-122.303397,44.64,44.80,12,N
47.595885,-122.334925,45.38,47.05,5,N
47.6497786667,-122.316359,44.75,44.25,1,N
47.6156323333,-122.337087,43.27,43.16,9,N
47.6113353333,-122.329182,47.15,45.84,8,N
47.6980733333,-122.355397,46.09,45.76,11,N
47.6078426667,-122.310249,44.70,44.06,12,N
47.6600653333,-122.304799,44.83,44.20,10,N
47.6253836667,-122.360635,44.52,43.85,5,N
47.52808,-122.349299,43.99,43.41,1,N
47.5981333333,-122.344671,44.32,44.08,5,N
47.533178,-122.367277,43.43,42.87,11,N
47.614285,-122.338904,43.53,43.47,0,N
47.6629056667,-122.297259,42.05,42.37,1,N
47.6166583333,-122.355415,42.65,42.36,3,N
47.5467796667,-122.291553,42.36,41.63,10,N
47.6752126667,-122.312821,43.21,42.42,15,N
47.618497,-122.327854,44.58,45.12,17,N
47.72686,-122.345017,45.16,45.62,0,N
47.623153,-122.296667,45.21,45.79,5,N
47.551093,-122.277619,45.20,45.35,4,N
47.602172,-122.330863,45.32,46.39,2,N
47.7116003333,-122.339709,44.97,45.15,4,N
47.7122683333,-122.320569,43.30,43.11,8,N
47.6300543333,-122.358,47.68,47.04,11,N
47.615926,-122.352821,47.58,47.13,11,N
47.5904473333,-122.330809,44.89,45.68,6,N
47.6763246667,-122.309866,43.34,43.21,8,N
47.728947,-122.312326,49.14,47.52,10,N
47.7379956667,-122.296339,45.14,45.65,1,N
47.649116,-122.345396,47.28,46.51,10,N
47.628622,-122.356983,50.29,48.22,3,N
47.600387,-122.341198,49.69,48.82,3,N
47.5445833333,-122.326153,49.91,47.75,11,N
47.731091,-122.295226,45.01,45.23,4,N
47.5826893333,-122.310367,46.55,46.42,10,N
47.6306813333,-122.32307,49.92,48.50,2,N
47.6785203333,-122.387587,48.65,47.50,6,N
47.6307166667,-122.28913,44.45,45.06,12,N
47.531057,-122.285631,44.53,44.87,13,N
47.5335523333,-122.288413,45.38,45.73,0,N
47.5321176667,-122.336003,45.16,45.35,1,N
47.5985333333,-122.330547,44.89,45.74,6,N
47.7172186667,-122.326006,43.36,43.16,5,N
47.6047773333,-122.325563,47.22,47.34,11,N
47.520387,-122.267284,49.96,48.09,7,N
47.6180006667,-122.325463,49.61,48.73,1,N
47.621987,-122.320766,49.60,48.02,6,N
47.712319,-122.344814,48.30,48.32,8,N
47.659424,-122.336204,46.75,47.23,4,N
47.6046296667,-122.320762,45.13,45.76,4,N
47.6641793333,-122.319288,49.29,47.86,3,N
47.557543,-122.311804,44.63,44.93,12,N
47.610743,-122.338702,45.33,46.24,3,N
47.64459,-122.349747,45.27,44.92,6,N
47.535162,-122.265599,46.64,46.15,8,N
47.553722,-122.362963,46.40,45.69,1,N
47.6283956667,-122.296223,45.77,45.55,2,N
47.6162293333,-122.290264,45.73,45.45,3,N
47.6274836667,-122.331624,46.30,45.51,5,N
47.6185473333,-122.336683,47.04,45.76,7,N
47.5277316667,-122.280783,45.40,45.71,2,N
47.5215933333,-122.377962,43.69,43.79,4,N
47.6243356667,-122.345319,49.19,48.28,1,N
47.57422,-122.373106,48.71,48.11,5,N
47.6238736667,-122.312641,49.60,47.96,10,N
47.6133206667,-122.314056,49.00,49.63,1,N
47.627173,-122.333103,48.91,49.51,1,N
47.5913523333,-122.333172,44.93,45.82,6,N
47.6069,-122.329051,48.91,49.85,1,N
47.60739,-122.332564,47.71,48.42,5,N
47.6123236667,-122.338654,49.35,49.95,12,N
47.676613,-122.289219,47.53,46.82,6,N
47.605789,-122.336507,47.66,47.06,6,N
47.6653396667,-122.380439,50.16,48.12,3,N
47.5782166667,-122.344652,49.55,48.22,5,N
47.668103,-122.387587,49.02,47.60,12,N
47.6855836667,-122.292643,48.96,47.71,12,N
47.5057393333,-122.355109,48.51,47.20,1,N
47.5615103333,-122.413714,49.67,47.97,3,N
47.5940566667,-122.332564,48.74,48.50,5,N
47.5957313333,-122.340892,48.44,47.95,6,N
47.6246686667,-122.329182,48.29,48.00,7,N
47.648315,-122.313207,49.01,47.74,12,N
47.639349,-122.321989,49.23,48.05,1,N
47.56142,-122.327461,50.00,48.47,2,N
47.605194,-122.330541,49.28,49.37,3,N
47.5339873333,-122.286239,50.41,47.93,4,N
47.611207,-122.340864,48.42,47.99,6,N
47.6344966667,-122.366486,48.73,47.66,8,N
47.6853376667,-122.378884,49.68,48.08,11,N
47.49036,-122.267729,50.17,47.94,4,N
47.6337793333,-122.353901,49.83,48.27,11,N
47.5840743333,-122.325068,48.96,49.82,1,N
47.5379,-122.359561,48.30,48.23,1,N
47.624573,-122.352792,48.87,48.94,2,N
47.5503523333,-122.264569,48.69,48.70,12,N
47.6232933333,-122.313736,48.91,49.38,1,N
47.671768,-122.325099,47.64,47.53,3,N
47.6025193333,-122.327667,48.85,49.23,3,N
47.6726456667,-122.34694,47.52,47.93,5,N
47.6118043333,-122.328902,47.09,46.94,9,N
47.501811,-122.392922,45.92,45.53,1,N
47.5339673333,-122.349262,45.76,45.29,3,N
47.6170986667,-122.33231,48.90,50.04,1,N
47.6174183333,-122.32613,48.70,48.21,2,N
47.6118506667,-122.328213,48.70,48.06,3,N
47.629076,-122.32078,47.57,46.97,6,N
47.5567863333,-122.316138,50.50,48.07,10,N
47.6753053333,-122.383863,47.27,46.81,9,N
47.705048,-122.344858,45.74,45.55,2,N
47.613333,-122.330278,46.35,45.67,5,N
47.5226206667,-122.37346,48.11,48.06,12,N
47.6110023333,-122.345319,48.86,48.95,3,N
47.526969,-122.275339,46.63,46.13,8,N
47.6185873333,-122.318159,48.78,49.11,12,N
47.5512836667,-122.329378,49.11,48.53,3,N
47.7486436667,-122.296543,46.01,46.02,7,N
47.6247693333,-122.331551,48.84,49.05,3,N
47.595411,-122.313371,46.85,46.97,6,N
47.5263426667,-122.278096,49.15,48.01,4,N
47.6368996667,-122.347427,48.64,48.03,8,N
47.5294103333,-122.257418,46.64,46.16,8,N
47.599994,-122.346301,47.81,48.30,11,N
47.609389,-122.338655,46.49,46.33,13,N
47.608693,-122.333757,46.18,45.74,0,N
47.525665,-122.276813,46.40,45.11,12,N
47.611142,-122.334464,47.14,45.97,6,N
47.607762,-122.333957,46.36,46.19,12,N
47.6119016667,-122.320799,46.03,45.87,1,N
47.675002,-122.313164,45.69,45.55,3,N
47.629071,-122.337773,46.69,45.53,6,N
47.7098443333,-122.36565,46.16,45.92,12,N
47.5544753333,-122.381459,46.13,45.72,1,N
47.529853,-122.268364,45.73,45.34,3,N
47.6088386667,-122.330863,46.22,45.85,4,N
47.6910773333,-122.32752,45.95,45.05,6,N
47.736458,-122.362415,46.14,45.89,12,N
47.6178796667,-122.32075,45.68,45.45,3,N
47.6296686667,-122.329182,46.63,45.43,6,N
47.6157226667,-122.289587,47.00,45.40,7,N
47.6542073333,-122.348569,46.10,45.88,10,N
47.6305993333,-122.365008,46.39,45.87,10,N
47.6025913333,-122.305807,46.62,45.41,9,N
47.5643966667,-122.294698,49.22,48.35,12,N
47.6919376667,-122.31743,48.56,47.79,3,N
47.6598816667,-122.315262,48.74,47.58,6,N
47.600931,-122.350449,49.46,49.15,11,N
47.6052876667,-122.320756,49.69,49.47,15,N
47.6060733333,-122.325562,48.02,47.38,5,N
47.5925673333,-122.299024,47.62,46.86,2,N
47.5775673333,-122.299024,47.62,46.86,7,N
47.621986,-122.325201,48.18,46.87,2,N
47.589965,-122.3376,46.85,46.33,7,N
47.601719,-122.331966,49.17,49.61,1,N
47.602688,-122.318034,47.38,46.86,0,N
47.600843,-122.330271,47.44,47.01,10,N
47.697824,-122.349876,48.63,47.42,15,N
47.620814,-122.332852,48.18,47.47,4,N
47.5489373333,-122.266909,49.72,49.19,12,N
47.6720003333,-122.376214,48.94,48.02,2,N
47.6703856667,-122.349835,48.63,47.79,3,N
47.6024556667,-122.336507,48.70,48.12,3,N
47.5911916667,-122.329057,49.21,47.90,9,N
47.6099746667,-122.342432,49.08,48.68,10,N
47.6113616667,-122.336238,49.12,48.74,0,N
47.619291,-122.294874,48.87,47.93,2,N
47.668665,-122.374178,49.37,48.82,16,N
47.602769,-122.331409,48.47,48.51,7,N
47.625452,-122.355397,49.95,48.27,15,N
47.725515,-122.3423,49.32,48.57,11,N
47.612701,-122.334021,49.56,49.55,14,N
47.588007,-122.386277,49.67,49.07,6,N
47.623277,-122.35672,49.81,49.09,17,N
47.683048,-122.290307,49.46,48.58,7,N
47.687418,-122.265459,48.63,47.86,0,N
47.587573,-122.381719,48.95,48.15,9,N
47.610214,-122.336683,48.05,47.52,3,N
47.636124,-122.342483,48.27,47.40,9,N
47.569771,-122.290699,47.68,46.82,7,N
47.609634,-122.326789,48.09,46.94,14,N
47.682321,-122.283692,48.58,47.81,0,N
47.629234,-122.330242,48.09,47.33,0,N
47.562427,-122.385456,48.01,47.23,0,N
47.6798,-122.290387,47.88,46.62,6,N
47.619908,-122.320873,49.78,48.31,5,N
47.615215,-122.326186,48.65,48.09,0,N
47.705096,-122.344695,47.07,46.38,13,N
47.655998,-122.31426,48.14,46.74,7,N
47.621526,-122.291992,48.99,47.69,5,N
47.708654,-122.332626,48.28,47.24,6,N
47.612963,-122.320762,48.98,47.82,9,N
47.6551306667,-122.390282,49.49,48.15,3,N
47.67496,-122.342217,48.73,47.76,7,N
47.625224,-122.300603,49.05,48.17,2,N
47.6250496667,-122.356803,49.17,48.16,3,N
47.5500833333,-122.277979,49.32,48.24,1,N
47.6582926667,-122.28653,49.12,47.97,3,N
47.6339766667,-122.346999,48.89,47.74,6,N
47.627062,-122.281985,49.00,47.86,6,N
47.607578,-122.341197,49.41,49.31,11,N
47.6091646667,-122.355421,49.03,48.50,12,N
47.678084,-122.311966,48.91,48.06,2,N
47.5840656667,-122.327256,49.21,48.48,2,N
47.5949466667,-122.334742,49.16,48.58,2,N
47.724656,-122.355539,48.94,47.98,3,N
47.665975,-122.312136,48.77,47.61,5,N
47.634572,-122.387824,48.53,48.43,9,N
47.626754,-122.289339,49.20,48.09,3,N
47.7020486667,-122.364718,48.87,48.07,1,N
47.614685,-122.334666,49.06,48.80,6,N
47.6247396667,-122.320755,49.13,48.47,1,N
47.5557926667,-122.316775,49.64,48.07,1,N
47.5079106667,-122.336301,49.21,48.01,2,N
47.589234,-122.299024,49.28,48.10,3,N
47.689374,-122.352642,48.77,47.97,4,N
47.5037313333,-122.38869,48.61,47.73,4,N
47.5503696667,-122.365816,48.31,47.34,5,N
47.735515,-122.3423,48.40,47.60,7,N
47.613986,-122.325056,48.58,48.36,8,N
47.6699923333,-122.300906,49.48,48.50,11,N
47.5559396667,-122.295818,48.98,47.95,7,N
47.6986163333,-122.281555,48.22,47.75,8,N
47.6254693333,-122.335373,49.30,48.92,10,N
47.6552976667,-122.414234,48.95,48.05,7,N
47.7204086667,-122.342234,48.14,47.96,9,N
47.6155063333,-122.333103,49.30,48.77,10,N
47.5405403333,-122.38524,48.23,47.92,11,N
47.606982,-122.326056,50.47,50.70,4,N
47.607218,-122.320752,53.18,52.83,9,N
47.669447,-122.382127,53.29,52.84,2,N
47.69503,-122.376798,55.54,53.65,4,N
47.612578,-122.341197,49.99,50.10,2,N
47.728842,-122.345039,46.85,47.12,1,N
47.614317,-122.316839,46.20,46.21,13,N
47.608946,-122.333989,52.35,53.76,15,N
47.579809,-122.329057,51.45,52.49,0,N
47.655851,-122.34465,44.36,44.56,1,N
47.587801,-122.30635,44.85,44.01,4,N
47.5999693333,-122.349538,46.38,44.56,7,N
47.6109526667,-122.326599,45.68,44.24,9,N
47.60827,-122.354871,44.43,44.49,12,N
47.6036776667,-122.308962,45.44,44.92,1,N
47.7087896667,-122.306945,40.23,40.66,1,N
47.617669,-122.345319,40.41,40.26,7,N
47.6438586667,-122.356823,49.67,47.86,2,N
47.616122,-122.337544,47.69,47.19,5,N
47.5790393333,-122.413357,46.63,46.07,12,N
47.643523,-122.277157,54.42,53.38,2,N
47.6980683333,-122.274924,53.97,52.99,10,N
47.539804,-122.270942,54.80,53.21,11,N
47.640389,-122.373293,55.03,53.27,12,N
47.505451,-122.336003,54.47,53.02,12,N
47.580741,-122.325068,54.64,53.68,12,N
47.653653,-122.348394,54.83,52.92,14,N
47.6137166667,-122.335324,54.73,54.70,5,N
47.7294253333,-122.296336,54.71,53.60,3,N
47.552308,-122.302838,55.40,53.67,1,N
47.5366133333,-122.365857,53.66,52.83,6,N
47.698453,-122.284158,54.24,53.21,6,N
47.649958,-122.320703,54.35,53.23,0,N
47.531656,-122.349327,53.84,52.96,8,N
47.661386,-122.336294,53.20,52.43,5,N
47.6817693333,-122.317363,54.13,53.11,0,N
47.6058503333,-122.327675,53.24,53.55,8,N
47.599009,-122.310102,53.23,53.05,0,N
47.6644476667,-122.355322,53.89,52.78,6,N
47.671279,-122.289103,51.40,52.06,3,N
47.6222556667,-122.329386,50.65,51.83,4,N
47.597716,-122.345399,50.61,50.69,5,N
47.7220543333,-122.356787,48.99,49.03,7,N
47.6197936667,-122.314178,48.93,48.46,8,N
47.6164563333,-122.347615,49.27,48.82,10,N
47.6075283333,-122.327667,53.08,53.16,3,N
47.5946346667,-122.331585,53.11,53.99,4,N
47.525142,-122.256297,53.29,52.84,5,N
47.678297,-122.275798,52.75,53.34,12,N
47.6075603333,-122.31678,52.83,54.25,2,N
47.594195,-122.327667,51.15,52.80,3,N
47.6071193333,-122.336913,50.69,51.82,4,N
47.5271816667,-122.36216,49.34,48.61,10,N
47.587216,-122.330903,53.01,53.36,3,N
47.5475883333,-122.373766,51.50,51.25,5,N
47.6185983333,-122.341775,53.71,53.37,7,N
47.5887806667,-122.330809,54.75,55.04,9,N
47.612173,-122.342327,44.60,44.64,1,N
47.6212546667,-122.358069,45.72,44.33,9,N
47.612626,-122.341277,45.16,44.05,5,N
47.6258376667,-122.320782,44.29,43.89,11,N
47.6582686667,-122.376341,39.51,39.76,12,N
47.6331333333,-122.354138,53.37,53.07,4,N
47.7198846667,-122.348195,53.18,52.46,7,N
47.595541,-122.298643,41.33,40.55,5,N
47.5506016667,-122.312646,53.47,52.68,4,N
47.5960023333,-122.345319,53.35,53.37,5,N
47.6315473333,-122.339751,55.38,53.98,9,N
47.5784846667,-122.377745,53.52,53.19,4,N
47.5652916667,-122.311309,53.40,53.09,5,N
47.6692596667,-122.322894,52.50,52.00,7,N
47.707158,-122.3446,55.58,53.62,9,N
47.7342556667,-122.347783,54.90,53.83,11,N
47.6773096667,-122.363833,41.71,42.46,6,N
47.62077,-122.326433,41.54,40.92,8,N
47.6159113333,-122.341197,53.68,53.79,3,N
47.6575426667,-122.332959,44.90,45.34,0,N
47.7385306667,-122.348012,43.66,43.51,2,N
